"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"87","BayesianBLM1_NoErrors_noninformative","Test6",0.8,0.01,-9.96463250536362,-23.7001366012563,6.29084622431856
"88","BayesianBLM1_NoErrors_noninformative","Test7",0.6,0.02,58.5138706739658,32.1809283397534,93.1772105430639
"89","BayesianBLM1_NoErrors_noninformative","Test8",0.7,0.02,18.4033219443905,0.0703748022431228,40.9889576309819
"90","BayesianBLM1_NoErrors_noninformative","Test9",0.8,0.02,-9.96726697772914,-23.7261389406063,6.29077341229663
"91","BayesianBLM1_informative","Test1",0.6,0.005,57.5655178320197,32.0616297623237,90.8015670680637
"92","BayesianBLM1_informative","Test2",0.7,0.005,18.669739777772,0.688422094896396,40.731244219483
"93","BayesianBLM1_informative","Test3",0.8,0.005,-9.09213383853705,-22.6484597589967,6.89746396129533
"94","BayesianBLM1_informative","Test4",0.6,0.01,57.5547375045243,32.0745101284188,90.8044328670604
"95","BayesianBLM1_informative","Test5",0.7,0.01,18.669892533431,0.67518677565738,40.7425418675198
"96","BayesianBLM1_informative","Test6",0.8,0.01,-9.09304010481696,-22.6394390767052,6.90192785652499
"97","BayesianBLM1_informative","Test7",0.6,0.02,57.5561089639903,32.0545401419197,90.8324462644653
"98","BayesianBLM1_informative","Test8",0.7,0.02,18.667838197379,0.701643180767462,40.7071352217116
"99","BayesianBLM1_informative","Test9",0.8,0.02,-9.0980127612998,-22.6273927308849,6.89433318209507
"100","BayesianBLM1_NoErrors_informative","Test1",0.6,0.005,57.5765039984613,31.7705343751169,91.3254439026949
"101","BayesianBLM1_NoErrors_informative","Test2",0.7,0.005,18.6714998306259,0.523017186252957,40.9550318107314
"102","BayesianBLM1_NoErrors_informative","Test3",0.8,0.005,-9.11422391267922,-22.8114390395151,7.08140991822933
"103","BayesianBLM1_NoErrors_informative","Test4",0.6,0.01,57.5825789883598,31.8128112923591,91.3183416034348
"104","BayesianBLM1_NoErrors_informative","Test5",0.7,0.01,18.6610820655182,0.495847335598683,40.993833142799
"105","BayesianBLM1_NoErrors_informative","Test6",0.8,0.01,-9.10910615952878,-22.7923449072989,7.07203963880482
"106","BayesianBLM1_NoErrors_informative","Test7",0.6,0.02,57.5783748306725,31.7927978134675,91.2719909255479
"107","BayesianBLM1_NoErrors_informative","Test8",0.7,0.02,18.6608419219424,0.491788141115251,41.0002297997476
"108","BayesianBLM1_NoErrors_informative","Test9",0.8,0.02,-9.12086545076062,-22.8150623154103,7.09126064878575
