"","Model","Sample","D47","D47error","meanTemp","Temp_L","Temp_H"
"60","WOLS_classic","Test6",0.8,0.01,-9.72899793154562,-14.4784181975924,-4.97957766549886
"61","WOLS_classic","Test7",0.6,0.02,59.5474004891631,40.9686189798275,78.1261819984987
"62","WOLS_classic","Test8",0.7,0.02,18.9181844032184,6.22522595054148,31.6111428558953
"63","WOLS_classic","Test9",0.8,0.02,-9.72899793154562,-19.0991367076091,-0.358859155482104
"64","WOLS_simple","Test1",0.6,0.005,59.5474004891631,47.9127678867005,72.5460561481806
"65","WOLS_simple","Test2",0.7,0.005,18.9181844032184,10.951852649412,27.5945727643204
"66","WOLS_simple","Test3",0.8,0.005,-9.72899793154562,-15.618201467374,-3.41636948340721
"67","WOLS_simple","Test4",0.6,0.01,59.5474004891631,47.9127678867005,72.5460561481806
"68","WOLS_simple","Test5",0.7,0.01,18.9181844032184,10.951852649412,27.5945727643204
"69","WOLS_simple","Test6",0.8,0.01,-9.72899793154562,-15.618201467374,-3.41636948340721
"70","WOLS_simple","Test7",0.6,0.02,59.5474004891631,47.9127678867005,72.5460561481806
"71","WOLS_simple","Test8",0.7,0.02,18.9181844032184,10.951852649412,27.5945727643204
"72","WOLS_simple","Test9",0.8,0.02,-9.72899793154562,-15.618201467374,-3.41636948340721
"73","BayesianBLM1_noninformative","Test1",0.6,0.005,30.383750557343,-8.2485948254652,81.9915187778449
"74","BayesianBLM1_noninformative","Test2",0.7,0.005,7.30900614901799,-24.5881731489899,46.6207168913654
"75","BayesianBLM1_noninformative","Test3",0.8,0.005,-11.200446197384,-38.434687979108,20.2741670671968
"76","BayesianBLM1_noninformative","Test4",0.6,0.01,30.379612360879,-8.24878953034028,81.884457127785
"77","BayesianBLM1_noninformative","Test5",0.7,0.01,7.2991098136294,-24.639866856286,46.5839550542551
"78","BayesianBLM1_noninformative","Test6",0.8,0.01,-11.2122674701379,-38.3435908294269,20.1345347758849
"79","BayesianBLM1_noninformative","Test7",0.6,0.02,30.3956274077413,-8.26011497330836,81.9794980204062
"80","BayesianBLM1_noninformative","Test8",0.7,0.02,7.30605771899531,-24.6450019763063,46.6596695276434
"81","BayesianBLM1_noninformative","Test9",0.8,0.02,-11.2152589213612,-38.3527955044922,20.1277167042495
"82","BayesianBLM1_NoErrors_noninformative","Test1",0.6,0.005,30.7176761215226,-6.32695434773433,80.7281377370722
"83","BayesianBLM1_NoErrors_noninformative","Test2",0.7,0.005,7.59571256341474,-22.9421867140959,45.7133983361738
"84","BayesianBLM1_NoErrors_noninformative","Test3",0.8,0.005,-10.9254019868528,-36.7819391927538,19.4564836733127
"85","BayesianBLM1_NoErrors_noninformative","Test4",0.6,0.01,30.7186739478892,-6.369459360321,80.8391460512674
"86","BayesianBLM1_NoErrors_noninformative","Test5",0.7,0.01,7.58980454457839,-22.9431541822848,45.7876859804084
"87","BayesianBLM1_NoErrors_noninformative","Test6",0.8,0.01,-10.944719089481,-36.8598533245838,19.4896131689398
"88","BayesianBLM1_NoErrors_noninformative","Test7",0.6,0.02,30.7210109564297,-6.27521378024613,80.4830770043362
"89","BayesianBLM1_NoErrors_noninformative","Test8",0.7,0.02,7.59796829476829,-22.9265280431989,45.7660622658274
"90","BayesianBLM1_NoErrors_noninformative","Test9",0.8,0.02,-10.9337565915565,-36.8316119224737,19.4980436206645
"91","BayesianBLM1_informative","Test1",0.6,0.005,30.680138732971,-5.1811522489707,78.3179353722795
"92","BayesianBLM1_informative","Test2",0.7,0.005,9.26314721440122,-19.7458346716006,47.2181099807655
"93","BayesianBLM1_informative","Test3",0.8,0.005,-8.18655115771253,-32.2975276079537,23.3933280827321
"94","BayesianBLM1_informative","Test4",0.6,0.01,30.6879048814122,-5.14271981600803,78.364766011897
"95","BayesianBLM1_informative","Test5",0.7,0.01,9.28415131302825,-19.7006965415701,47.3068999553402
"96","BayesianBLM1_informative","Test6",0.8,0.01,-8.18952770286563,-32.2861033253874,23.3642023082028
"97","BayesianBLM1_informative","Test7",0.6,0.02,30.688767290795,-5.18140384201183,78.4413353394083
"98","BayesianBLM1_informative","Test8",0.7,0.02,9.26503620179528,-19.7161063850174,47.297682170051
"99","BayesianBLM1_informative","Test9",0.8,0.02,-8.18765242858183,-32.2847495739236,23.3364263071596
"100","BayesianBLM1_NoErrors_informative","Test1",0.6,0.005,30.7441012508999,-4.13450251915361,77.2710658504323
"101","BayesianBLM1_NoErrors_informative","Test2",0.7,0.005,9.18902560960248,-19.0870887696706,46.231627732929
"102","BayesianBLM1_NoErrors_informative","Test3",0.8,0.005,-8.34209670802994,-31.9716458880946,22.139311440635
"103","BayesianBLM1_NoErrors_informative","Test4",0.6,0.01,30.7398376191477,-4.11424917843249,77.2955438505723
"104","BayesianBLM1_NoErrors_informative","Test5",0.7,0.01,9.18926743865381,-19.178501819374,46.2186971739778
"105","BayesianBLM1_NoErrors_informative","Test6",0.8,0.01,-8.34001500696081,-31.9729898589437,22.0983027048582
"106","BayesianBLM1_NoErrors_informative","Test7",0.6,0.02,30.7200163235941,-4.11041396904551,77.2948439862752
"107","BayesianBLM1_NoErrors_informative","Test8",0.7,0.02,9.18690917170005,-19.1306867611871,46.1945450160666
"108","BayesianBLM1_NoErrors_informative","Test9",0.8,0.02,-8.34158470385046,-31.9500307065001,22.1535492318436
