"","Publication","Code","AdditionalTaxonomicInfo","Genus","Species","CurrentGenus","CurrentSpecies","ForamEcogroup","EcoGroupPub","Sample.Name","Material","Lab","Forams","MarineMetazoa","Teeth","NaturalSynthetic","Mollusk","Lake","Corals","N","D47","D47error","Temperature_C","Temperature","TempError_C","TempError","d18O.water","d18O.water.SD","Acid.T","pH","Source","CDESorICDES","LARGEorSMALL","SyntheticVSForam","BenthicPlanktic"
"199","in prep","Tripati","Foraminifera","Globorotalia","tumida","Globorotalia","tumida","3 Open ocean thermocline","Aze et al 2011","G tumida_t 3711m","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",9,0.595,0.011,18.168,11.78325729,0.02206,0.002,NA,NA,"70","","","ICDES","Small","Forams","Planktic"
"200","in prep","Tripati","Foraminifera","Globorotalia","tumida","Globorotalia","tumida","3 Open ocean thermocline","Aze et al 2011","WP7_21","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.598,0.007,20.618,11.58753415,0.02273,0.002,NA,NA,"70","","","ICDES","Small","Forams","Planktic"
"201","in prep","Came UCLA","Foraminifera","Cibicidoides","","Cibicidoides","","","","B1","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",14,0.609,0.006,15.61489468,11.99254097,0.97257,0.08,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"202","in prep","Came UCLA","Foraminifera","Cibicidoides","","Cibicidoides","","","","B5","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",11,0.66,0.01,4.406739138,12.9806502,0.85517,0.08,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"203","in prep","Came UCLA","Foraminifera","Cibicidoides","spp","Cibicidoides","spp","","","B9","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",6,0.641,0.007,5.64231536,12.8658476,0.864,0.079,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"204","in prep","Came UCLA","Foraminifera","Planulina","ariminensis","Planulina","ariminensis","Unknown","","B3","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",7,0.612,0.014,15.570823,11.99620244,0.95374,0.079,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"205","in prep","Came UCLA","Foraminifera","Hoeglundina","elegans","Hoeglundina","elegans","Unknown","","B2","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",4,0.613,0.018,19.55782496,11.67162525,0.87952,0.07,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"206","in prep","Came UCLA","Foraminifera","Hoeglundina","elegans","Hoeglundina","elegans","Unknown","","B6","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",10,0.642,0.008,9.625489335,12.50594386,0.84852,0.075,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"207","in prep","Came UCLA","Foraminifera","Hoeglundina","elegans","Hoeglundina","elegans","Unknown","","B10","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",4,0.663,0.009,9.90091806,12.48161735,0.84829,0.074,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"208","in prep","Came UCLA","Foraminifera","Uvigerina","","Uvigerina","","Unknown","","B4","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",13,0.617,0.01,14.75046309,12.06466516,0.96139,0.08,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"209","in prep","Came UCLA","Foraminifera","Uvigerina","","Uvigerina","","Unknown","","B7","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",10,0.653,0.011,3.906048284,13.02760941,0.8751,0.082,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"210","in prep","Came UCLA","Foraminifera","Uvigerina","","Uvigerina","","Unknown","","B11","C","UCLATripati","Foraminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",8,0.637,0.014,5.525935487,12.87659584,0.86652,0.08,NA,NA,"70","","","ICDES","Small","Forams","Benthic"
"211","2010","Eagle","Teeth","Carcharias ","taurus","Carcharias","Carcharias taurus","","","Sand Tiger Shark","Apatite","Caltech","NonForaminifera",1,1,"Natural","NonMollusk","Non-lake","NonCorals",5,0.596,0.011,23.6,11.35582117,1,0.076,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"212","2010","Eagle","Teeth","Carcharias ","taurus","Carcharias","Carcharias taurus","","","Sand Tiger Shark","Apatite","Caltech","NonForaminifera",1,1,"Natural","NonMollusk","Non-lake","NonCorals",3,0.595,0.014,25.3,11.22682191,1,0.075,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"213","2019","Loffler","","Loxodonta ","africana","Loxodonta ","africana","","","Elephant tooth Enamel","Apatite","Goethe","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",49,0.5771438,0.0024289,37,10.39576441,1,0.067,NA,NA,"110","","","ICDES","Large","Neither","Neither"
"214","2019","Loffler","","Loxodonta ","africana","Loxodonta ","africana","","","Elephant tooth dentine","Apatite","Goethe","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",17,0.5817401,0.003978,37,10.39576441,1,0.067,NA,NA,"110","","","ICDES","Large","Neither","Neither"
"215","2019","Loffler","","Somniosus","microcephalus","Somniosus","microcephalus","","","GL Shark enameloid","Apatite","Goethe","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",10,0.6547552,0.0034511,1,13.3052641,2,0.192,NA,NA,"110","","","ICDES","Large","Neither","Neither"
"216","2019","Loffler","","Somniosus","microcephalus","Somniosus","microcephalus","","","GL shark dentine","Apatite","Goethe","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",16,0.6665815,0.0078405,1,13.3052641,2,0.192,NA,NA,"110","","","ICDES","Large","Neither","Neither"
"217","2019","Loffler","","Charcarius","taurus","Charcarius","taurus","","","ST Shark dentine","Apatite","Goethe","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",13,0.6186421,0.0071365,20,11.63644183,1,0.079,NA,NA,"110","","","ICDES","Large","Neither","Neither"
"218","in prep","Flores","Elephant","Elephas","maximus indicus","Elephas","Elephas maximus indicus","","","Elephant E","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",6,0.559,0.01048491,37,10.39576441,1,0.067,NA,NA,"70","","","ICDES","Large","Neither","Neither"
"219","2010","Eagle","Teeth","Ceratotherium","simum","Ceratotherium","Ceratotherium simum","","","White Rhinoceros","Apatite","Caltech","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",10,0.58,0.008,37,10.39576441,1,0.067,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"220","2010","Eagle","Teeth","Elephas","maximus indicus","Elephas","Elephas maximus indicus","","","Indian Elephant","Apatite","Caltech","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",4,0.566,0.007,37,10.39576441,1,0.067,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"221","2010","Eagle","Teeth","Crocodylus ","niloticus","Crocodylus","Crocodylus niloticus","","","Nile Crocodile","Apatite","Caltech","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",10,0.589,0.008,28,11.02641325,3,0.216,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"222","2010","Eagle","Teeth","Alligator","mississippiensis","Alligator","Alligator mississippiensis","","","American Alligator","Apatite","Caltech","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",8,0.594,0.007,28,11.02641325,3,0.216,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"223","in prep","Griffiths","Hippoglossus","Hippoglossus","Hippoglossus hippoglossus","Hippoglossus","Hippoglossus hippoglossus","","","AK-HIP'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",2,0.633,0.012,7,12.74144683,3,0.269,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"224","in prep","Griffiths","Ophiodon","Ophiodon","Ophiodon elongatus","Ophiodon","Ophiodon elongatus","","","AK-OPH'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",2,0.646,0.013,7,12.74144683,3,0.269,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"225","in prep","Griffiths","Carcharhinus","Carcharhinus","Carcharhinus limbatus","Carcharhinus","Carcharhinus limbatus","","","BS-SA-1'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",2,0.637,0.022,17.7,11.82120813,0.7,0.057,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"226","in prep","Griffiths","Carcharhinus","Carcharhinus","Carcharhinus limbatus","Carcharhinus","Carcharhinus limbatus","","","BS-SA-2'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",2,0.622,0.04,17.7,11.82120813,0.7,0.057,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"227","in prep","Griffiths","Odontospis","Odontospis","Odontospis ferox","Odontospis","Odontospis ferox","","","ODO-FER'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",4,0.643,0.01,13.5,12.17015495,4.5,0.373,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"228","in prep","Griffiths","Carcharias","Carcharias","Carcharias taurus","Carcharias","Carcharias taurus","","","STS-2'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",9,0.594,0.007,25,11.24942624,1,0.075,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"229","in prep","Griffiths","Galeocerdo ","Galeocerdo ","Galeocerdo cuvier","Galeocerdo ","Galeocerdo cuvier","","","TS-SA-1'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",2,0.603,0.002,19.5,11.67623812,1.2,0.095,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"230","in prep","Griffiths","Isurus","Isurus","Isurus oxyrinchus","Isurus","Isurus oxyrinchus","","","MK-NJ-1'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",1,0.603,0.011,20,11.63644183,4,0.311,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"231","in prep","Griffiths","Isurus","Isurus","Isurus oxyrinchus","Isurus","Isurus oxyrinchus","","","JP-OXY'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",3,0.606,0.008,23,11.40188158,4,0.302,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"232","in prep","Griffiths","Carcharhinus","Carcharhinus","Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","","","SP-FL-1'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",1,0.586,0.041,28,11.02641325,3,0.216,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"233","in prep","Griffiths","Galeocerdo ","Galeocerdo ","Galeocerdo cuvier","Galeocerdo ","Galeocerdo cuvier","","","GAL-CUV'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",5,0.601,0.016,19.5,11.67623812,1.2,0.095,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"234","in prep","Griffiths","Carcharias","Carcharias","Carcharias taurus","Carcharias","Carcharias taurus","","","Long Aqua'","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",4,0.593,0.013,23.6,11.35582117,1,0.076,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"235","in prep","Griffiths","Carcharias","Carcharias","Carcharias taurus","Carcharias","Carcharias taurus","","","AQ-TAR","Apatite","UCLATripati","NonForaminifera",2,1,"Natural","NonMollusk","Non-lake","NonCorals",3,0.583,0.007,26,11.17434268,1,0.074,NA,NA,"90","","","ICDES","Large","Neither","Neither"
"236","2013","Henkes","Bivalve","Astarte","Astarte borealis","Astarte","Astarte borealis","","","Ab-1","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.674,0.010416913,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"237","2013","Henkes","Bivalve","Astarte","Astarte borealis","Astarte","Astarte borealis","","","Ab-2","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.672,0.006599117,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"238","2013","Henkes","Bivalve","Astarte","Astarte borealis","Astarte","Astarte borealis","","","Ab-3","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.655,0.020200522,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"239","2013","Henkes","Bivalve","Astarte","Astarte crenata","Astarte","Astarte crenata","","","Ac-1_B-12","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",6,0.685,0.002785286,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"240","2013","Henkes","Bivalve","Astarte","Astarte crenata","Astarte","Astarte crenata","","","Ac-1_B-14","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.684,0.005358955,2,13.20872705,2,0.19,0.66,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"241","2013","Henkes","Bivalve","Astarte","Astarte crenata","Astarte","Astarte crenata","","","Ac-2","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.656,0.011186398,2,13.20872705,2,0.19,0.66,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"242","2013","Henkes","Rhychonellata","Ecnomiosa","Ecnomiosa gerda","Ecnomiosa","Ecnomiosa gerda","","","Brach-m1","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.66,0.002489598,5.5,12.87899294,1,0.092,0,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"243","2013","Henkes","Rhychonellata","Ecnomiosa","Ecnomiosa gerda","Ecnomiosa","Ecnomiosa gerda","","","Brach-m2","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.666,0.014890612,5.5,12.87899294,1,0.092,0,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"244","2013","Henkes","Bivalve","Clinocardium","Clinocardium ciliatum","Ciliatocardium","Ciliatocardium ciliatum","","","Cc-1_B-12","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.658,0.010538726,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"245","2013","Henkes","Bivalve","Clinocardium","Clinocardium ciliatum","Ciliatocardium","Ciliatocardium ciliatum","","","Cc-1_B-14","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.658,0.012756774,2,13.20872705,2,0.19,0.66,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"246","2013","Henkes","Bivalve","Clinocardium","Clinocardium ciliatum","Ciliatocardium","Ciliatocardium ciliatum","","","Cc-2_B-12","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.735,0.049702075,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"247","2013","Henkes","Bivalve","Clinocardium","Clinocardium ciliatum","Ciliatocardium","Ciliatocardium ciliatum","","","Cc-2_B-14","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.666,0.01308367,2,13.20872705,2,0.19,0.66,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"248","2013","Henkes","Bivalve","Clinocardium","Clinocardium ciliatum","Ciliatocardium","Ciliatocardium ciliatum","","","Cc-3","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.67,0.009147,2,13.20872705,2,0.19,0.66,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"249","2013","Henkes","Bivalve","Chlamys","Chlamys islandica","Chlamys","Chlamys islandica","","","Ci-1","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.677,0.011792548,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"250","2013","Henkes","Bivalve","Chlamys","Chlamys islandica","Chlamys","Chlamys islandica","","","Ci-2","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.65,0.004769117,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"251","2013","Henkes","Bivalve","Chlamys","Chlamys islandica","Chlamys","Chlamys islandica","","","Ci-3","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",5,0.674,0.008630987,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"252","2013","Henkes","Gastropoda","Conus","Conus ermineus","Conus","Conus ermineus","","","FGS-1-1","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.566,0.00570956,27.5,11.06311899,2.2,0.16,1.34,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"253","2013","Henkes","Gastropoda","Conus","Conus ermineus","Conus","Conus ermineus","","","FGS-1-2","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.594,0.004770508,23,11.40188158,1.5,0.115,0.99,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"254","2013","Henkes","Gastropoda","Conus","Conus ermineus","Conus","Conus ermineus","","","FGS-1-3","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.602,0.005249356,19.8,11.6523359,0.8,0.063,0.68,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"255","2013","Henkes","Rhychonellata","Magellania","Magellania spp","Magellania","Magellania spp","","","GB3-5","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.674,0.010999313,-1,13.50154048,1,0.099,-0.2,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"256","2013","Henkes","Rhychonellata","Magellania","Magellania spp","Magellania","Magellania spp","","","GB4-3","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.659,0.032048791,-1,13.50154048,1,0.099,-0.2,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"257","2013","Henkes","Bivalve","Hiatella","Hiatella arctica","Hiatella","Hiatella arctica","","","Ha-1","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.664,0.00769264,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"258","2013","Henkes","Bivalve","Hiatella","Hiatella arctica","Hiatella","Hiatella arctica","","","Ha-2","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",3,0.678,0.005175817,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"259","2013","Henkes","Bivalve","Hiatella","Hiatella arctica","Hiatella","Hiatella arctica","","","Ha-3","A","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",6,0.694,0.009203748,-1,13.50154048,2,0.196,0.72,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"260","2013","Henkes","Rhychonellata","Lacazella","Lacazella spp","Lacazella","Lacazella spp","","","HMB-3","C","JohnsHopkins","NonForaminifera",1,2,"Natural","Mollusk","Non-lake","NonCorals",2,0.614,0.035845,10.5,12.42894952,1,0.087,0.1,NA,"90","","Petersen","CDES","Large","Neither","Neither"
